Date,Open,High,Low,Close,Adj Close,Volume,DAY
9/25/2018,269.100006,269.170013,268.149994,268.329987,245.97702,2360400,1261
9/26/2018,267.320007,268.540009,265.950012,266.339996,245.256073,2568400,1262
9/27/2018,266.880005,268.23999,266.600006,267.079987,245.937454,3077500,1263
9/28/2018,266.5,267.649994,266.429993,267.049988,245.909836,1774300,1264
10/1/2018,268.459991,269.179993,267.390015,268.040009,246.821503,1968800,1265
10/2/2018,267.970001,268.670013,267.549988,268.01001,246.793869,3034100,1266
10/3/2018,269.019989,269.470001,267.720001,268.23999,247.005692,2505800,1267
10/4/2018,267.570007,267.660004,264.369995,266.040009,244.979797,5004400,1268
10/5/2018,266.190002,266.769989,263.019989,264.540009,243.598587,2564700,1269
10/8/2018,263.769989,264.850006,262.380005,264.470001,243.534119,3219600,1270
10/9/2018,264.100006,265.450012,263.549988,264.130005,243.221024,2078000,1271
10/10/2018,263.619995,263.619995,255.369995,255.600006,235.366257,5803900,1272
10/11/2018,254.809998,256.290009,248.449997,250.220001,230.412186,9037000,1273
10/12/2018,254.389999,254.639999,250.300003,253.600006,233.524597,7116700,1274
10/15/2018,253.190002,254.559998,252.039993,252.210007,232.244659,3306200,1275
10/16/2018,254.139999,258.100006,253.699997,257.579987,237.189529,3308500,1276
10/17/2018,257.75,258.339996,255.070007,257.670013,237.272415,2845800,1277
10/18/2018,256.75,257.350006,252.690002,254.050003,233.93895,3046800,1278
10/19/2018,254.669998,256.619995,253.149994,253.850006,233.754837,2684200,1279
10/22/2018,254.550003,254.860001,252.169998,252.800003,232.787949,2102000,1280
10/23/2018,249,252.580002,246.839996,251.279999,231.388275,5206500,1281
10/24/2018,251.190002,251.550003,243.25,243.779999,224.481979,4065700,1282
10/25/2018,245.710007,249.789993,244.669998,248.149994,228.506012,4443800,1283
10/26/2018,244.339996,246.979996,241.039993,243.759995,224.463531,5278700,1284
10/29/2018,247.029999,248.350006,238.789993,242.5,223.303299,5126200,1285
10/30/2018,242.309998,246.380005,241.800003,246.210007,226.71962,3619100,1286
10/31/2018,248.720001,251.080002,248.270004,248.789993,229.095337,4073400,1287
11/1/2018,249.630005,251.539993,248.460007,251.369995,231.4711,2870700,1288
11/2/2018,252.440002,252.899994,247.75,249.809998,230.034607,3184500,1289
11/5/2018,250.320007,251.789993,249.389999,251.229996,231.342209,1912100,1290
11/6/2018,251.179993,252.979996,251.119995,252.820007,232.806366,2255200,1291
11/7/2018,255.070007,258.320007,254.649994,258.160004,237.723663,3090800,1292
11/8/2018,257.48999,258.440002,256.649994,257.720001,237.318451,2466900,1293
11/9/2018,256.5,256.640015,253.809998,255.339996,235.126846,3078700,1294
11/12/2018,254.690002,254.960007,249.949997,250.410004,230.587128,2710200,1295
11/13/2018,250.960007,253.009995,249.279999,249.990005,230.200348,3097000,1296
11/14/2018,251.960007,252.339996,246.660004,248.279999,228.625702,3619900,1297
11/15/2018,247.020004,251.389999,245.429993,250.850006,230.99234,3911900,1298
11/16/2018,249.770004,252.470001,249.259995,251.490005,231.581635,2342800,1299
11/19/2018,250.940002,251.210007,246.350006,247.320007,227.741714,2973700,1300
11/20/2018,243.839996,245.320007,241.830002,242.770004,223.551941,5000900,1301
11/21/2018,244.240005,245.440002,243.520004,243.580002,224.297806,2425500,1302
11/23/2018,241.800003,243.350006,241.729996,242.009995,222.852051,830900,1303
11/26/2018,244.229996,245.839996,243.850006,245.800003,226.342026,2498500,1304
11/27/2018,244.729996,246.600006,244.119995,246.570007,227.051102,2849700,1305
11/28/2018,247.720001,252.330002,246.75,252.330002,232.355118,3723300,1306
11/29/2018,251.539993,253.25,250.360001,251.809998,231.876282,3279400,1307
11/30/2018,251.639999,253.940002,251.350006,253.479996,233.414078,2992800,1308
12/3/2018,257.649994,257.73999,255.059998,256.609985,236.296295,3943500,1309
12/4/2018,255.850006,256.269989,248.059998,248.649994,228.966415,3837400,1310
12/6/2018,244.419998,248.089996,241.130005,248.020004,228.386353,7712700,1311
12/7/2018,247.630005,249.240005,241.369995,242.259995,223.082275,3928400,1312
12/10/2018,242,243.619995,237.619995,242.550003,223.349319,5983700,1313
12/11/2018,245.949997,246.119995,241.190002,242.619995,223.413742,4543200,1314
12/12/2018,245.800003,247.160004,243.850006,243.960007,224.64772,4117000,1315
12/13/2018,244.860001,245.759995,242.699997,243.880005,224.574066,2610800,1316
12/14/2018,241.649994,242.630005,238.770004,239.380005,220.430267,5088500,1317
12/17/2018,237.059998,238.220001,231.679993,233.229996,215.929825,6127200,1318
12/18/2018,235,235.679993,231.479996,233.139999,215.846512,4691400,1319
12/19/2018,233.210007,237,227.779999,229.419998,212.40242,8215600,1320
12/20/2018,228.350006,229.899994,223.539993,225.649994,208.912094,12141900,1321
12/21/2018,226.740005,229.460007,220.570007,221.160004,204.755157,11811600,1322
12/24/2018,219.740005,220.800003,215.070007,215.070007,199.116913,8493500,1323
12/26/2018,216.880005,226.100006,214.830002,225.949997,209.18985,11598000,1324
12/27/2018,222.960007,228.119995,219.600006,228.050003,211.134079,9578400,1325
12/28/2018,229.320007,231.070007,226.520004,227.759995,210.86557,7436100,1326
12/31/2018,229.309998,229.970001,227.449997,229.809998,212.763504,6683900,1327
1/2/2019,226.179993,230.850006,226.020004,229.990005,212.930176,4891300,1328
1/3/2019,228.100006,228.419998,223.970001,224.5,207.847397,3329600,1329
1/4/2019,227.539993,232.619995,227.149994,231.910004,214.707764,5100100,1330
1/7/2019,232.289993,235.229996,231.320007,233.649994,216.31868,3706000,1331
1/8/2019,236.050003,236.460007,233.429993,235.919998,218.420288,3546600,1332
1/9/2019,236.710007,237.940002,235.460007,237.009995,219.429428,4565000,1333
1/10/2019,235.649994,238.169998,234.850006,238,220.346008,2813500,1334
1/11/2019,236.850006,238,236.240005,237.889999,220.244202,2551000,1335
1/14/2019,236.100006,237.389999,235.690002,236.580002,219.031357,2653400,1336
1/15/2019,236.970001,239.589996,236.970001,239.350006,221.595901,5103700,1337
1/16/2019,239.720001,240.770004,239.520004,239.880005,222.086533,4066700,1338
1/17/2019,239,242.550003,238.949997,241.669998,223.743805,3059000,1339
1/18/2019,243.559998,245.369995,242.759995,244.919998,226.752716,4943300,1340
1/22/2019,243.389999,243.580002,239.970001,241.660004,223.734528,5786300,1341
1/23/2019,242.679993,243.339996,239.580002,242.020004,224.06781,3076400,1342
1/24/2019,241.899994,242.820007,240.910004,242.259995,224.290024,2197100,1343
1/25/2019,244.110001,245.110001,243.669998,244.320007,226.197235,3677500,1344
1/28/2019,242.089996,242.490005,240.630005,242.429993,224.447418,2407800,1345
1/29/2019,242.550003,243.119995,241.270004,242.130005,224.169693,2436900,1346
1/30/2019,243.660004,246.779999,242.880005,245.960007,227.715576,6028400,1347
1/31/2019,245.860001,248.529999,245.679993,248.009995,229.613541,5308100,1348
2/1/2019,248.309998,249.289993,247.460007,248.220001,229.807953,3718500,1349
2/4/2019,248.300003,250.020004,247.589996,249.990005,231.446655,2541700,1350
2/5/2019,250.440002,251.330002,249.919998,251.100006,232.474319,3613300,1351
2/6/2019,250.75,251.220001,249.949997,250.789993,232.187286,2052200,1352
2/7/2019,249.039993,249.580002,246.619995,248.330002,229.909775,3907800,1353
2/8/2019,247.009995,248.710007,246.199997,248.649994,230.206024,2512600,1354
2/11/2019,249.279999,249.509995,248.220001,248.779999,230.326416,2986600,1355
2/12/2019,250.380005,252.360001,250.339996,252,233.307541,5980500,1356
2/13/2019,252.820007,253.660004,252.389999,252.759995,234.011169,3569100,1357
2/14/2019,251.649994,253.360001,250.830002,252.199997,233.492737,3247800,1358
2/15/2019,254.029999,255,253.809998,254.979996,236.066559,2806600,1359
2/19/2019,254.149994,256.089996,254.149994,255.419998,236.473862,2509300,1360
2/20/2019,255.410004,256.380005,254.889999,256.01001,237.020126,2156300,1361
2/21/2019,255.330002,255.639999,254.039993,255.080002,236.159088,2020000,1362
2/22/2019,255.690002,256.809998,255.449997,256.609985,237.575592,2119400,1363
2/25/2019,258.089996,258.609985,256.880005,256.98999,237.927429,2941300,1364
2/26/2019,256.549988,257.640015,256.410004,256.799988,237.751495,4629600,1365
2/27/2019,256.059998,257.019989,255.100006,256.670013,237.631195,2136400,1366
2/28/2019,256.420013,256.880005,255.850006,256.070007,237.075668,2207000,1367
3/1/2019,257.809998,258.209991,256.329987,257.829987,238.705109,2867000,1368
3/4/2019,258.869995,259.100006,254.490005,256.839996,237.788544,3384200,1369
3/5/2019,256.98999,257.170013,255.960007,256.540009,237.510818,2475900,1370
3/6/2019,256.619995,256.619995,254.600006,254.899994,235.992432,2514900,1371
3/7/2019,254.479996,254.600006,251.949997,252.850006,234.094528,6441200,1372
3/8/2019,250.880005,252.449997,250.339996,252.339996,233.622314,4522300,1373
3/11/2019,253.039993,256.119995,253.020004,256.019989,237.029343,1884200,1374
3/12/2019,256.519989,257.459991,256.369995,256.929993,237.871857,2271900,1375
3/13/2019,257.839996,259.589996,257.690002,258.679993,239.49205,1974300,1376
3/14/2019,258.679993,259.119995,258.040009,258.589996,239.408707,1557500,1377
3/15/2019,259.019989,260.570007,258.869995,259.850006,240.575287,3151200,1378
3/18/2019,260,260.98999,259.769989,260.779999,241.436295,1830000,1379
3/19/2019,261.809998,262.589996,259.880005,260.859985,241.510315,4061800,1380
3/20/2019,260.540009,261.769989,258.839996,259.929993,240.649323,3415200,1381
3/21/2019,257.679993,261.859985,257.679993,261.429993,243.400543,2968300,1382
3/22/2019,260.070007,260.609985,256.369995,256.459991,238.773285,4317400,1383
3/25/2019,256.089996,257.279999,254.949997,256.230011,238.559143,2893600,1384
3/26/2019,258.01001,259.119995,256.730011,258.079987,240.28157,3177600,1385
3/27/2019,258.149994,258.730011,255.229996,256.880005,239.164352,2714300,1386
3/28/2019,257.450012,258.220001,256.269989,257.880005,240.095337,1716700,1387
3/29/2019,259.339996,259.720001,258.179993,259.540009,241.640915,2831100,1388
4/1/2019,261.459991,262.779999,261.190002,262.529999,244.424683,3303900,1389
4/2/2019,262.670013,262.850006,261.809998,262.619995,244.508423,1512600,1390
4/3/2019,263.869995,264.25,262.399994,263.109985,244.964661,1933900,1391
4/4/2019,263.369995,263.959991,262.670013,263.73999,245.551208,1738500,1392
4/5/2019,264.420013,265.059998,264.119995,265.01001,246.733658,1505000,1393
4/8/2019,264.570007,265.309998,263.910004,265.23999,246.947845,1720100,1394
4/9/2019,264.220001,264.540009,263.290009,263.829987,245.635025,2016900,1395
4/10/2019,264.25,264.839996,263.850006,264.73999,246.482193,2990600,1396
4/11/2019,265.23999,265.23999,264.089996,264.690002,246.435715,1567700,1397
4/12/2019,266.329987,266.769989,265.630005,266.480011,248.102295,1903400,1398
4/15/2019,266.570007,266.640015,265.470001,266.299988,247.934662,1584500,1399
4/16/2019,267.200012,267.23999,265.859985,266.48999,248.111588,2447700,1400
4/17/2019,267.589996,267.609985,265.399994,265.839996,247.506393,1872400,1401
4/18/2019,266.440002,266.600006,265.079987,266.339996,247.971909,2788900,1402
4/22/2019,265.559998,266.709991,265.470001,266.600006,248.21402,1126500,1403
4/23/2019,266.959991,269.190002,266.709991,268.899994,250.355362,2618300,1404
4/24/2019,268.890015,269.209991,268.230011,268.369995,249.861954,1393400,1405
4/25/2019,268.279999,268.880005,266.980011,268.269989,249.768799,1237400,1406
4/26/2019,268.279999,269.540009,267.459991,269.5,250.914001,2172600,1407
4/29/2019,269.559998,270.410004,269.459991,269.839996,251.230545,1892500,1408
4/30/2019,269.559998,270.309998,268.109985,270.01001,251.38884,2024600,1409
5/1/2019,270.679993,270.869995,268,268.040009,249.554703,2669400,1410
5/2/2019,267.880005,268.799988,265.929993,267.51001,249.061218,3009000,1411
5/3/2019,268.920013,270.320007,268.700012,270.049988,251.426041,1969000,1412
5/6/2019,265.649994,269.359985,265.309998,268.980011,250.429855,3966900,1413
5/7/2019,266.480011,267.079987,262.480011,264.619995,246.370544,4752500,1414
5/8/2019,264.140015,265.820007,263.470001,264.100006,245.886383,2662500,1415
5/9/2019,261.940002,263.839996,260.200012,263.290009,245.132263,3094800,1416
5/10/2019,262.369995,265.380005,259.269989,264.519989,246.27739,3131900,1417
5/13/2019,259.369995,260.339996,257.070007,258.029999,240.235031,5548200,1418
5/14/2019,258.98999,261.820007,258.839996,260.269989,242.320541,4702600,1419
5/15/2019,258.630005,262.450012,258.399994,261.809998,243.754349,2444100,1420
5/16/2019,262.470001,265.600006,262.450012,264.209991,245.988815,3221500,1421
5/17/2019,261.890015,265.019989,261.859985,262.609985,244.499176,2719500,1422
5/20/2019,260.899994,262.109985,260.019989,260.820007,242.832642,2762600,1423
5/21/2019,262.5,263.51001,262.25,263.029999,244.890244,2760500,1424
5/22/2019,262.119995,263.290009,261.869995,262.309998,244.219849,3421500,1425
5/23/2019,260.079987,260.100006,257.679993,259.23999,241.361526,3813200,1426
5/24/2019,260.600006,260.98999,259.059998,259.690002,241.780533,1833100,1427
5/28/2019,259.959991,260.959991,257.290009,257.359985,239.611206,2565900,1428
5/29/2019,256.130005,256.519989,254.100006,255.589996,237.963287,4593500,1429
5/30/2019,256.279999,257.179993,255.139999,256.299988,238.624313,2977200,1430
5/31/2019,253.630005,254.490005,252.770004,252.869995,235.430878,3698600,1431
6/3/2019,252.830002,253.960007,250.770004,252.119995,234.732559,3825600,1432
6/4/2019,254.479996,257.76001,254.029999,257.670013,239.899872,3536300,1433
6/5/2019,259.23999,259.880005,257.420013,259.850006,241.929535,2646500,1434
6/6/2019,260.170013,262.26001,259.51001,261.540009,243.503006,2277500,1435
6/7/2019,262.619995,265.290009,262.450012,264.149994,245.932999,1877400,1436
6/10/2019,265.76001,267.100006,265.299988,265.390015,247.087433,2845900,1437
6/11/2019,267.25,267.649994,264.690002,265.339996,247.040878,1894500,1438
6/12/2019,265.119995,265.700012,264.359985,264.839996,246.575363,1711900,1439
6/13/2019,265.820007,266.359985,265.109985,266.019989,247.673965,1813700,1440
6/14/2019,265.709991,266.290009,264.910004,265.619995,247.301544,1203300,1441
6/17/2019,265.940002,266.559998,265.619995,265.859985,247.524994,1782500,1442
6/18/2019,267.649994,269.660004,267.299988,268.51001,249.99234,2340700,1443
6/19/2019,268.73999,269.720001,267.76001,269.220001,250.65332,1684500,1444
6/20/2019,271.940002,272.190002,269.730011,271.730011,252.99025,3288100,1445
6/21/2019,271.529999,272.790009,271.170013,271.410004,252.692245,2226000,1446
6/24/2019,271.589996,271.920013,270.899994,271.059998,252.366379,3518400,1447
6/25/2019,271.100006,271.130005,268.269989,268.380005,249.871262,2287100,1448
6/26/2019,269.299988,269.820007,268.019989,268.119995,249.629166,2988700,1449
6/27/2019,267.48999,268.190002,267.170013,267.670013,250.505188,2054600,1450
6/28/2019,268.700012,269.549988,268.179993,269.149994,251.890244,2883300,1451
7/1/2019,272.459991,272.649994,270.299988,271.440002,254.033401,4497900,1452
7/2/2019,271.470001,272.25,270.619995,272.230011,254.772751,3040700,1453
7/3/2019,272.910004,274.369995,272.76001,274.320007,256.72876,2335800,1454
7/5/2019,273.140015,274.25,271.859985,273.970001,256.401184,3362500,1455
7/8/2019,272.790009,273.059998,272.029999,272.600006,255.119003,3131800,1456
7/9/2019,271.399994,273.220001,271.339996,272.940002,255.43721,2532900,1457
7/10/2019,274.019989,275.190002,273.459991,274.209991,256.625732,2853200,1458
7/11/2019,274.869995,275.109985,273.850006,274.76001,257.140564,2249400,1459
7/12/2019,275.390015,276.190002,275.059998,276.109985,258.40387,2932300,1460
7/15/2019,276.529999,276.549988,275.709991,276.179993,258.469452,1466200,1461
7/16/2019,276.119995,276.269989,274.98999,275.279999,257.627197,1564000,1462
7/17/2019,275.279999,275.399994,273.420013,273.420013,255.88649,1758100,1463
7/18/2019,272.910004,274.790009,272.470001,274.420013,256.822296,3461100,1464
7/19/2019,275.519989,275.540009,272.700012,272.950012,255.446533,2319400,1465
7/22/2019,273.320007,274.109985,272.790009,273.609985,256.064178,1304100,1466
7/23/2019,274.709991,275.5,273.890015,275.48999,257.823639,1753000,1467
7/24/2019,274.779999,276.790009,274.670013,276.76001,259.012268,1669900,1468
7/25/2019,276.410004,276.410004,274.679993,275.410004,257.748779,1874200,1469
7/26/2019,276.200012,277.549988,276.100006,277.380005,259.592438,1796900,1470
7/29/2019,277.230011,277.269989,276.26001,276.880005,259.124481,2925900,1471
7/30/2019,275.450012,276.559998,275.040009,276.209991,258.497467,1751100,1472
7/31/2019,276.390015,276.609985,271.070007,273.079987,255.56813,4910000,1473
8/1/2019,273.279999,276.279999,269.940002,270.790009,253.425095,6921000,1474
8/2/2019,269.890015,270.079987,267.149994,268.809998,251.572006,5310400,1475
8/5/2019,264.570007,264.679993,258.700012,260.880005,244.150589,7354000,1476
8/6/2019,262.529999,264.470001,261.059998,264.23999,247.295074,4366800,1477
8/7/2019,261.160004,265.230011,258.98999,264.420013,247.463562,4261200,1478
8/8/2019,266,269.589996,265.399994,269.579987,252.292664,3618800,1479
8/9/2019,268.720001,269.290009,266,267.700012,250.533203,2616300,1480
8/12/2019,266.23999,266.790009,263.570007,264.559998,247.594559,2104500,1481
8/13/2019,264.220001,270.100006,263.910004,268.660004,251.431641,3402300,1482
8/14/2019,264.559998,265.149994,260.570007,260.570007,243.860474,4354800,1483
8/15/2019,261.619995,262.269989,259.339996,261.390015,244.627808,2775200,1484
8/16/2019,263.070007,265.679993,263.019989,265.220001,248.21228,2432700,1485
8/19/2019,268.359985,269.140015,267.640015,268.480011,251.263245,1430800,1486
8/20/2019,267.980011,268.48999,266.290009,266.399994,249.316589,1865000,1487
8/21/2019,268.579987,268.929993,267.920013,268.559998,251.338028,2007400,1488
8/22/2019,269.279999,269.910004,266.700012,268.459991,251.244492,1883700,1489
8/23/2019,267.190002,268.839996,260.329987,261.570007,244.796326,4184200,1490
8/26/2019,263.809998,264.470001,262.269989,264.470001,247.51033,2260000,1491
8/27/2019,265.920013,266.26001,262.709991,263.429993,246.537003,2490400,1492
8/28/2019,262.730011,265.450012,262,265.26001,248.249695,3124000,1493
8/29/2019,267.910004,269.230011,266.899994,268.709991,251.478439,3128700,1494
8/30/2019,270.149994,270.209991,267.660004,268.600006,251.375504,4209200,1495
9/3/2019,266.829987,267.799988,265.679993,267.109985,249.981003,3368500,1496
9/4/2019,269.25,270.059998,268.480011,269.970001,252.657578,1486100,1497
9/5/2019,272.570007,274.440002,272.459991,273.540009,255.998703,1755800,1498
9/6/2019,273.929993,274.390015,273.190002,273.73999,256.185883,1890800,1499
9/9/2019,274.799988,274.829987,272.959991,273.809998,256.251404,2158500,1500
9/10/2019,273.109985,273.880005,271.869995,273.869995,256.307587,1870400,1501
9/11/2019,274.149994,275.839996,273.5,275.839996,258.151154,2080300,1502
9/12/2019,276.709991,277.799988,275.940002,276.649994,258.909302,2433700,1503
9/13/2019,277.209991,277.540009,276.149994,276.579987,258.843719,2292000,1504
9/16/2019,275.380005,276.100006,275.040009,275.670013,257.992126,1432400,1505
9/17/2019,275.459991,276.480011,275.339996,276.420013,258.694061,1789200,1506
9/18/2019,276,276.679993,273.950012,276.589996,258.853119,2028700,1507
9/19/2019,277,277.980011,276.230011,276.529999,258.797028,2267900,1508
9/20/2019,277.179993,277.410004,274.5,275.049988,257.411865,2052700,1509
9/23/2019,274.589996,275.899994,274.329987,275.23999,257.589661,1286400,1510
9/24/2019,276.309998,276.679993,272.059998,272.959991,255.455963,5124900,1511
9/25/2019,273.079987,275.079987,271.600006,274.630005,257.018829,2649200,1512
9/26/2019,273.339996,273.549988,271.350006,272.790009,256.511963,2355000,1513
9/27/2019,273.559998,273.589996,269.720001,271.26001,255.073303,2836500,1514
9/30/2019,271.820007,273.269989,271.790009,272.600006,256.333313,2735200,1515
10/1/2019,273.440002,274.079987,269.089996,269.320007,253.249039,3696000,1516
10/2/2019,267.730011,267.730011,263.25,264.570007,248.782562,4463500,1517
10/3/2019,264.350006,266.730011,261.589996,266.670013,250.757202,2988800,1518
10/4/2019,267.450012,270.559998,267.359985,270.369995,254.236343,1907800,1519
10/7/2019,269.559998,271.160004,268.899994,269.209991,253.145584,1821900,1520
10/8/2019,267.279999,268.019989,264.959991,265.029999,249.214981,2153100,1521
10/9/2019,267.040009,268.440002,266.390015,267.5,251.537582,1921200,1522
10/10/2019,267.420013,270.200012,267.25,269.320007,253.249039,1559300,1523
10/11/2019,272.100006,274.350006,271.940002,272.130005,255.891357,2806500,1524
10/14/2019,271.790009,272.450012,271.480011,271.880005,255.656281,1215500,1525
10/15/2019,272.869995,275.25,272.769989,274.51001,258.129364,1783800,1526
10/16/2019,274.070007,274.730011,273.619995,274.079987,257.725037,1150800,1527
10/17/2019,275.23999,275.720001,274.190002,274.820007,258.420807,3100600,1528
10/18/2019,274.359985,274.970001,272.809998,273.690002,257.358276,1152200,1529
10/21/2019,275.049988,275.720001,274.570007,275.600006,259.154327,3017500,1530
10/22/2019,276.089996,276.329987,274.519989,274.630005,258.242188,1601500,1531
10/23/2019,274.410004,275.480011,274.179993,275.440002,259.003815,1296500,1532
10/24/2019,276.380005,276.51001,275.049988,275.890015,259.427032,2220600,1533
10/25/2019,275.329987,277.540009,275.279999,277.040009,260.508331,5500900,1534
10/28/2019,278.220001,279.070007,278.220001,278.649994,262.022308,1795900,1535
10/29/2019,278.320007,279.429993,278.179993,278.470001,261.853027,1599200,1536
10/30/2019,278.690002,279.690002,277.380005,279.450012,262.774597,1811300,1537
10/31/2019,279.350006,279.350006,277.149994,278.549988,261.928253,2312100,1538
11/1/2019,280.049988,281.209991,279.910004,281.200012,264.420135,2361900,1539
11/4/2019,282.790009,282.899994,281.959991,282.320007,265.473419,3797500,1540
11/5/2019,282.579987,282.820007,281.709991,281.959991,265.134766,2995600,1541
11/6/2019,282.040009,282.339996,281.119995,282.109985,265.275818,1457200,1542
11/7/2019,283.459991,284.230011,282.579987,283.109985,266.216156,2689600,1543
11/8/2019,282.73999,283.799988,282,283.799988,266.864929,2328700,1544
11/11/2019,282.429993,283.369995,282.23999,283.25,266.347839,1123700,1545
11/12/2019,283.579987,284.720001,283.029999,283.809998,266.874359,1737600,1546
11/13/2019,282.829987,284.320007,282.589996,283.929993,266.987183,1721400,1547
11/14/2019,283.640015,284.399994,282.98999,284.309998,267.344543,2244000,1548
11/15/2019,285.640015,286.429993,285,286.429993,269.337982,1892400,1549
11/18/2019,286.179993,286.850006,285.709991,286.609985,269.507294,2278500,1550
11/19/2019,287.23999,287.23999,285.880005,286.470001,269.375671,3212500,1551
11/20/2019,285.910004,286.420013,283.890015,285.459991,268.425842,2816300,1552
11/21/2019,285.519989,285.640015,284.170013,285.019989,268.012146,2307200,1553
11/22/2019,285.75,285.859985,284.600006,285.649994,268.604584,1266500,1554
11/25/2019,286.600006,287.839996,286.570007,287.820007,270.645081,2040300,1555
11/26/2019,287.910004,288.679993,287.570007,288.399994,271.190491,1795700,1556
11/27/2019,289.059998,289.779999,288.76001,289.76001,272.46933,1631500,1557
11/29/2019,289.25,289.480011,288.480011,288.649994,271.425568,1988500,1558
12/2/2019,289.029999,289.029999,285.839996,286.299988,269.21579,4416100,1559
12/3/2019,283.519989,284.429993,282.100006,284.290009,267.325775,3236000,1560
12/4/2019,285.410004,286.700012,285.070007,286.109985,269.03717,3188800,1561
12/5/2019,286.829987,286.829987,285.290009,286.640015,269.535522,1597200,1562
12/6/2019,288.579987,289.649994,288.549988,289.190002,271.93335,1609400,1563
12/9/2019,288.869995,289.519989,288.269989,288.309998,271.105927,1478900,1564
12/10/2019,288.309998,288.940002,287.350006,288.040009,270.851959,1822700,1565
12/11/2019,288.450012,289.079987,288.079987,288.790009,271.557251,1835400,1566
12/12/2019,288.850006,292.100006,288.609985,291.329987,273.945618,3276600,1567
12/13/2019,291.089996,292.76001,290.299988,291.440002,274.049072,3519600,1568
12/16/2019,293.26001,294.109985,293.220001,293.5,275.986206,3141900,1569
12/17/2019,293.98999,294.190002,293.5,293.559998,276.042542,3658200,1570
12/18/2019,294.019989,294.220001,293.570007,293.579987,276.061371,3294400,1571
12/19/2019,293.779999,294.880005,293.75,294.799988,277.208618,2331600,1572
12/20/2019,295.890015,296.76001,295.779999,296.299988,278.619049,4985600,1573
12/23/2019,295.48999,295.529999,294.98999,295.160004,278.89212,2325200,1574
12/24/2019,295.359985,295.399994,294.850006,295.160004,278.89212,1305900,1575
12/26/2019,295.559998,296.690002,295.519989,296.670013,280.31897,2390300,1576
12/27/2019,297.51001,297.51001,296.149994,296.670013,280.31897,2225400,1577
12/30/2019,296.75,296.839996,294.51001,295.040009,278.778778,2345400,1578
12/31/2019,294.529999,295.98999,294.170013,295.799988,279.496857,2512700,1579
1/2/2020,297.290009,298.450012,296.339996,298.420013,281.972443,3142400,1580
1/3/2020,295.220001,297.359985,295.040009,296.23999,279.912567,3247900,1581
1/6/2020,294.420013,297.420013,294.350006,297.350006,280.961426,2777100,1582
1/7/2020,296.820007,297.269989,296.059998,296.529999,280.186646,2251800,1583
1/8/2020,296.709991,299.309998,296.470001,298.059998,281.632263,3719500,1584
1/9/2020,299.730011,300.190002,299.089996,300.119995,283.578796,2168500,1585
1/10/2020,300.73999,300.859985,298.790009,299.26001,282.766174,3666800,1586
1/13/2020,299.910004,301.320007,299.480011,301.23999,284.636963,2728000,1587
1/14/2020,300.890015,301.910004,300.320007,300.839996,284.259125,2620100,1588
1/15/2020,300.809998,302.299988,300.690002,301.51001,284.89212,2822300,1589
1/16/2020,302.940002,304.040009,302.709991,304.029999,287.273254,2582600,1590
1/17/2020,304.769989,305.200012,304.200012,305.059998,288.246521,2218000,1591
1/21/2020,304.079987,305.220001,304,304.429993,287.651184,2757900,1592
1/22/2020,305.309998,305.920013,304.320007,304.51001,287.726837,2765300,1593
1/23/2020,303.839996,304.970001,302.660004,304.809998,288.010284,2673100,1594
1/24/2020,305.420013,305.519989,300.809998,302.029999,285.383484,3448200,1595
1/27/2020,296.839996,298.730011,296.450012,297.230011,280.848053,4302000,1596
1/28/2020,298.700012,301.220001,298.220001,300.450012,283.890594,3562500,1597
1/29/2020,301.779999,301.940002,299.920013,300.149994,283.607117,2739400,1598
1/30/2020,298.040009,301.290009,297.299988,301.089996,284.495361,4432700,1599
1/31/2020,300.440002,300.600006,294.720001,295.690002,279.392944,6184700,1600
2/3/2020,297.119995,299.670013,297.029999,297.839996,281.424469,3205200,1601
2/4/2020,301.5,303.230011,301.160004,302.429993,285.761444,2292800,1602
2/5/2020,305.399994,306.079987,303.869995,305.850006,288.99295,3049900,1603
2/6/2020,306.799988,307.079987,305.809998,306.890015,289.975739,1925500,1604
2/7/2020,305.829987,306.589996,304.73999,305.329987,288.501617,2249000,1605
2/10/2020,304.390015,307.559998,304.350006,307.519989,290.570953,2246900,1606
2/11/2020,308.929993,309.690002,307.609985,308.079987,291.100067,2438800,1607
2/12/2020,309.559998,310.269989,309.170013,310.059998,292.970917,2115800,1608
2/13/2020,308.600006,310.720001,308.359985,309.76001,292.6875,2043400,1609
2/14/2020,310.109985,310.329987,309,310.279999,293.178864,1637000,1610
2/18/2020,309.23999,309.820007,308.029999,309.429993,292.37561,3000300,1611
2/19/2020,310.420013,311.589996,310.119995,310.920013,293.7836,2257500,1612
2/20/2020,310.350006,311.190002,306.670013,309.700012,292.630768,4617300,1613
2/21/2020,308.299988,308.579987,305.619995,306.48999,289.597687,2678000,1614
2/24/2020,296.959991,299.380005,295.170013,296.23999,279.912567,7097000,1615
2/25/2020,297.730011,298.230011,286.359985,287.339996,271.503174,8465800,1616
2/26/2020,288.609985,292.279999,285.480011,286.070007,270.303131,10233700,1617
2/27/2020,280.570007,284.480011,273.359985,273.390015,258.322021,14897000,1618
2/28/2020,265.320007,272.920013,262.25,271.73999,256.762909,23179600,1619
3/2/2020,274,284.040009,270.48999,283.869995,268.224426,12428600,1620
